0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,target
0.8469073044434511,-1.2427590434059397,2.131534288674908,-0.6026522981339494,1.3213528444253462,-2.06173442431395,-0.944746692752124,-1.882030298352073,-1.0805776882491094,-0.7080620895977694,-1.5250794228995244,-0.4297789417242395,-1.5062284424450378,-0.6524733685970517,-2.0813758314285935,0.086514232905428,0.49068128305603465,-0.77791549103658,-0.6615869718129427,-1.122489350789597,-0.08043967250569312,1.1196360292672778,0.44881826569083155,0.6427431691715495,-0.028444901684807827,-0.4572988812618732,0.5925549609806757,0.25363260896310175,1.5363063270062343,-1.3492148453131179,-1.2837950571005685,1.2430547822445268,-1.525510600412157,0.370273036956769,0.030601517449353983,-0.31332040733913635,-0.8213708745266246,-0.3950481344764492,-0.033620034932367954,0.6098890682092638,-0.03600547133384438,0.26218118968943016,1
-3.4415548541370984,-0.20411378042248118,-0.11793373164188853,1.4831908939194884,-0.7720347811617569,-0.14567707984673883,0.3696153171114263,-2.2994758137428755,-1.2199452337289596,1.2574155349071203,-0.40048478105261426,-0.7507817022667416,-1.4037875735368086,-0.009261859351003402,-1.475781118591625,1.4052223986526937,0.8049984706593464,-0.5013208811365195,1.023392167020291,0.6974100650718311,1.5142382391599336,1.0628109172802298,0.41145579592894305,-1.1723754024717186,-0.6084425598123749,-1.0737488195443703,-0.12407784294574586,-0.34376539835133424,-1.1851411685379492,-0.874547540822669,-1.6551103862884777,-0.2199875044233582,0.6561568763427638,1.9088729455667384,-1.195124300890224,0.7969064365483924,0.23316677033655156,-0.07791416274423936,-1.719672137369112,0.6627985155713884,0.2869572662327187,-0.35319925823628456,1
-1.2406087177374514,1.8434568260795192,-0.26822303832569416,-2.5414886247413353,-0.8071299043541962,1.437277309531361,0.5848223603017613,-0.3057444199429091,0.6734325649982434,-1.113041544015103,-0.6099489386776739,-1.7834616855850112,1.0125254750751087,1.5320487649655792,-0.8448462933363304,-1.931352891924542,-0.21436824065458515,-0.8909837420454202,0.7047425879594287,-0.391763300985829,1.3180999042456027,0.38907623571342353,1.6432357537072855,0.6782160834851638,-0.8350438835971477,0.07257775013547625,-0.9067775029511512,0.4827243055050349,-0.3683457496663579,1.2973282137759148,-0.23332501665143426,-0.9668395087837123,0.8784764354967106,0.9893636097724836,-0.34039875471548053,-0.9149160491029852,0.6646389937430931,0.4713763993046316,1.8345299988375818,-1.4535361454403557,-0.6553809004280592,0.6681034508116839,0
-0.0013451899284587752,-1.7195368019284496,0.23726576007216782,-0.6638721621970693,-2.1338006181564815,0.7029218753271878,0.17534493929498027,-1.0200726043373962,-1.3299332259427976,-1.5145767370168592,-2.473391957752956,0.8539770267181745,-1.0862463034555057,0.13414089848910168,0.09788575445695204,-1.2300615281356284,2.260786877654837,0.5425959822439729,1.8724937386630394,0.5978871725861667,1.2394710539596097,-0.9986217683943702,-0.6087307119220325,-1.101444838155855,-0.7785933400595489,1.6747467211490212,-0.021159462264974775,-0.1824160837609426,-0.21119633952292988,1.137670267948212,0.3563016344053238,0.17073620281772497,1.6284958715487907,-0.6098458801831859,-1.2194160158421847,-0.2065979188775164,1.282585755564507,-0.1155561887410725,2.4994810030591523,0.28697705338486645,0.7691917217257396,-1.0882278920850252,1
-3.3161435752502717,0.01653189644763269,-1.7632196694541018,-0.895362519015946,-0.4319083412369501,0.2769074447854707,-0.2775640307784265,0.0015748248617922552,0.9967685025068139,-0.14641638696296133,-0.9036944905523187,0.4750120110068511,-0.7952200724697694,-0.1822298214810247,-0.3406307726558789,0.026484574969981554,-1.522838644553549,0.8382913814703544,0.998739673991947,-2.6562919581711406,0.3827417886811721,-1.1232940939548075,1.990634942845595,0.3320992240265661,0.2468473335383235,0.44962395421448736,-1.0940214045650025,0.4543489814204332,-1.9005293252801734,0.661414852102238,-2.6274976697328363,-1.670554891137881,0.33897634910489133,0.2884339135035874,-1.0681383184645823,-1.1946781610000377,0.6874842243848945,-1.1658225576548091,-0.061336207839875284,-0.6697572828878733,0.6228061116254763,-0.1330074578858313,0
0.7731252554970391,0.9941899872050234,0.22393368411969983,-2.7689171149796845,-3.0160331813073054,1.513184363655007,-1.5129724852759834,0.8356353295302489,1.093466857410493,-0.6713023533275192,-1.4865449605789984,0.12182453616974202,-0.9300822814940636,-0.7814715396001952,-0.2214362857098019,-1.5453171724291723,0.9455356499155052,-0.2642109786105117,-0.30597505341261494,0.30519976963324363,0.1178500157470146,0.5489560507958042,-1.3586639757599306,0.6686272028380569,1.6344403217291203,-1.026598834024079,-0.13400517377971613,-0.3699859758055489,-1.3523504826574084,1.4168863994216958,0.8795654476378403,-1.1234196394801137,-0.8244953089160458,-0.17994143766024706,-0.3117690277044669,-1.1688261585803004,0.38017262531288515,-0.4363434549791183,-0.4035307710304242,0.6726514223756257,0.4574259834213075,0.46826914237757866,1
0.07365120507282376,-0.128372169397863,0.6552848742521689,1.5425088724904439,-1.0606944294736058,-0.1233925864796199,1.4126397928392371,0.021327187841521572,-0.396000487614259,0.5968272000943075,0.20867884480364748,-1.0739550468264767,-1.5283234833767538,-0.8926648586530097,0.7462240280764386,-1.4368366911968375,1.8963299054373508,0.03666838620919515,0.385709595178237,0.6718111498351156,-0.7927624797727602,1.3693271058842533,-0.10026748884092145,0.7526719976704392,-1.4522227893325803,-0.3568421148707342,1.3507893735968435,-0.29083747460669,-0.40806143417112334,0.9456973768828021,0.4213153104013351,-0.8539287733986405,0.3597375358603844,-0.1523968417005266,-1.2946455189901067,-1.452717477445789,-0.6705080180916386,0.506021361506157,1.6650356498835894,0.44715680073402153,-0.9026945619699126,-0.829838247875592,0
0.29747280610571053,1.1385806181733193,-0.1486621081012785,0.6856160197193197,-0.004355747679667823,0.20176287917702582,0.8321831112655995,-0.5706461575646811,-0.10382661644533518,-1.0948067731540936,-0.30326483609768956,1.6666661075116103,-0.4825337781337244,-0.5843359886790046,-0.5249821068370142,0.23666557686579315,2.944796875978939,0.15429033755973526,-1.6358792822993145,0.3596188788211237,-0.18623189956532565,0.2992668056395392,-0.9986448709005761,-0.2735490677747781,1.3652701889694931,-0.024774938342052463,-0.9348134728656056,-0.7852598469000699,-1.6112819418561166,-0.448684664669866,0.441878427454581,-1.7788492882315738,-0.7556791119192271,-1.174090970169923,0.20137309695730288,-1.4068489620035862,-0.6468358778249229,-0.8846196105316111,1.374584567674689,-0.7146598454365654,0.6460353417707532,-0.4809021865660651,0
-0.019316040245502864,-2.0799320057704187,0.3420513585186963,-1.3183884739684026,0.8364407059111938,0.5074530166512732,2.475137232954936,-0.16953490780021435,0.65201373593561,-0.47377170185393247,-0.16693797447445843,-1.524525575632807,0.371438363238473,0.8902540763145329,-0.10376569109773501,-1.1145015169174357,0.6516273001462506,1.1248888575698175,0.7704610754539628,2.4224871194599804,0.07076051103936704,2.4014691680018583,0.43547700536065365,0.5039770879893195,0.28884447124779444,0.921152397155037,0.39160908522439797,-0.21655631805942355,0.8734342214772476,-0.04115918317597411,0.6483574884227808,-0.9423538407781819,0.49648007560878715,-0.9042190360298458,0.10637415608173405,-1.7712567006620794,0.2411710887428837,-1.6422330257056532,1.08881633251714,0.36327697915355944,0.6338817764010838,0.4375631932107315,0
1.2748916822107603,-1.6502653732334285,0.04335582200250033,-1.9656591723818115,-0.4096360164269658,0.10611424206580931,-0.7594108109269826,-0.6605433701936911,1.615368204852476,0.9072619772894679,0.3204903623314942,-0.8178900303602761,-0.09312207050178338,-0.405250932770707,1.646571288573229,1.6163937088258096,-0.10997158455294541,0.55266909689689,-0.20061328122519162,0.2789825776580167,-0.32436989483142065,0.07358001737734947,1.0870540240820403,-0.8983234158550453,-1.6400416315554185,-0.7212614114147993,-0.38356690589895787,-0.9290657751111043,1.9113165434023718,3.2349371444332773,0.44058651039982133,-1.194985680860608,-1.476838722090069,0.763749879895275,-0.5221107071356886,-1.6255963752748643,0.14349208450384845,0.2014148297268691,-0.35572178649533465,0.050934756507334214,0.1333743184402517,0.23621033626227964,0
